"trait","individuo","blup","blup_sd","blup_025","blup_975"
"esp_casca_mm","10",0.314374532817396,1.24823137659585,-2.20869162378697,2.80605839058729
"esp_casca_mm","100",0.0842837645489667,1.24230583798872,-2.34811551881904,2.6539931452001
"esp_casca_mm","101",-0.100742756616431,1.29089182111371,-2.65859597949212,2.37941392775205
"esp_casca_mm","103",-0.104175649514626,1.25785770030692,-2.74106764930269,2.22813677086925
"esp_casca_mm","11",0.0818224755933891,1.29305821679669,-2.41412477630243,2.67062111430462
"esp_casca_mm","110",-0.120976083312103,1.22954156813252,-2.62377349747149,2.30880844893168
"esp_casca_mm","115",-0.119643379684672,1.28150216875315,-2.64985802904648,2.32170098988963
"esp_casca_mm","118",-0.103681576711173,1.2791121855884,-2.74246993065899,2.46860376011572
"esp_casca_mm","12",0.131024821100447,1.26370493548541,-2.3956341529223,2.81733825937442
"esp_casca_mm","122",0.105707453992281,1.25085996951226,-2.42796968726612,2.53867804945997
"esp_casca_mm","124",0.0913644864045428,1.27685016814313,-2.7380395083387,2.63518502487102
"esp_casca_mm","128",0.0687257658396235,1.26228132794338,-2.36142714367052,2.60857759817854
"esp_casca_mm","13",0.0357480219953909,1.16415527066394,-2.37807609879895,2.3971629736841
"esp_casca_mm","130",0.0817643783798601,1.23177540046916,-2.27747297308525,2.6333673638629
"esp_casca_mm","131",0.063212811649661,1.2298018721548,-2.4748988463919,2.74759918213288
"esp_casca_mm","132",0.0864553326828505,1.25728140860663,-2.40269554511767,2.65053363240253
"esp_casca_mm","133",0.127664913560805,1.26083971058242,-2.45774669452897,2.59234380974747
"esp_casca_mm","134",0.121693734114224,1.28124443422016,-2.32333707495333,2.75864189165415
"esp_casca_mm","135",0.102470675820388,1.25257850669213,-2.31011051402265,2.66501246587725
"esp_casca_mm","136",0.0926293875047956,1.27802762509274,-2.53695552448089,2.43937805843754
"esp_casca_mm","138",0.0693315637861163,1.28477386886072,-2.59273161039817,2.79042559937801
"esp_casca_mm","140",0.0787432418043171,1.26794185980033,-2.35026473353996,2.64396902653812
"esp_casca_mm","148",-0.0624333187319118,1.32558256530563,-2.71496605506575,2.50738394985614
"esp_casca_mm","149",-0.0992954493600506,1.24684108635872,-2.47803603121235,2.30494277028742
"esp_casca_mm","15",0.121441492006043,1.28319841008476,-2.38394757336185,2.6423073676112
"esp_casca_mm","150",-0.11715416922422,1.26399983663872,-2.87190660468201,2.15286088316786
"esp_casca_mm","152",-0.260095791440511,1.14075136370722,-2.78401740656614,1.89146570970405
"esp_casca_mm","154",-0.0536494762457785,1.28831992421791,-2.53164579141817,2.55197464859392
"esp_casca_mm","157",-0.0701137010343435,1.21712069817976,-2.67136922917128,2.30378983751047
"esp_casca_mm","16",0.0832675994711781,1.27212260552112,-2.48567372142959,2.46488492893786
"esp_casca_mm","161",-0.0300121099984885,1.27593979273409,-2.6665096819913,2.61724135895959
"esp_casca_mm","162",-0.0567626707114423,1.28651878007162,-2.71100862723791,2.45848859276538
"esp_casca_mm","166",-0.0635849926790624,1.33161247362928,-2.91674110259822,2.59515258484491
"esp_casca_mm","167",-0.0438980910667515,1.29431204637526,-2.74975640751049,2.53873763952751
"esp_casca_mm","17",0.127720997564021,1.28677522695044,-2.44886771820663,2.71398304742357
"esp_casca_mm","170",0.00337394902566117,1.27269901771757,-2.55343817563204,2.65282120257486
"esp_casca_mm","172",-0.0136917894804701,1.37978046700386,-2.65715610313895,2.74684902090112
"esp_casca_mm","175",-0.0558484040956152,1.28397867482882,-2.78612135362369,2.42506105260444
"esp_casca_mm","177",-0.0837865002444971,1.34496756268484,-2.92169422969828,2.54954881865032
"esp_casca_mm","178",-0.0384007270491433,1.27282838569721,-2.55927352196628,2.45906621826341
"esp_casca_mm","18",-0.00371577752716899,1.17073651228723,-2.41760398888722,2.23692983759192
"esp_casca_mm","181",-0.0776304473743074,1.2826623391211,-2.78748301553939,2.41834534159154
"esp_casca_mm","185",-0.11673819201341,1.27269850070485,-2.59840827766634,2.33101774388574
"esp_casca_mm","189",-0.110392330386837,1.25185723600913,-2.71625136201819,2.33606319185698
"esp_casca_mm","192",-0.0858708802828702,1.26658724895896,-2.63136728925393,2.25533619949411
"esp_casca_mm","194",-0.0736992608928467,1.25631106540451,-2.70041472737225,2.49420939100263
"esp_casca_mm","2",1.34939185056411,1.46030947732854,-0.966600345136644,4.89034840370417
"esp_casca_mm","201",0.0263275087730515,1.3116981436216,-2.55714122146874,2.57893766582828
"esp_casca_mm","204",-0.0846235151647004,1.27533547671688,-2.63909666183558,2.23481521983499
"esp_casca_mm","208",-0.0203314237610022,1.19056128259058,-2.55970339957079,2.20319656765007
"esp_casca_mm","209",-0.0878533134715969,1.31586016360478,-2.84423769398011,2.55701625253413
"esp_casca_mm","210",-0.123273870798308,1.19233825397734,-2.58999434974537,2.06312227564962
"esp_casca_mm","212",-0.0147025822711592,1.29479180117296,-2.65480613417961,2.55517704213176
"esp_casca_mm","22",-0.0134075643128542,1.28872489816499,-2.70077243127849,2.45043714242216
"esp_casca_mm","221",0.054798432383918,1.23417030132462,-2.52261988301063,2.31008506744694
"esp_casca_mm","222",0.169345055831056,1.24419666222979,-2.28672595612051,2.70235054024919
"esp_casca_mm","223",-0.207816128140024,1.18798871749245,-2.82349141451397,1.95528068998468
"esp_casca_mm","23",-0.0302751122482694,1.25895868721975,-2.51409129005666,2.37582663875438
