"trait","individuo","blup","blup_sd","blup_025","blup_975"
"sst_brix","10",0.367986364562055,1.44274139628173,-2.47062751062436,3.28054756761407
"sst_brix","100",0.176926067676122,1.44266123995664,-2.60126366248478,3.03312609020659
"sst_brix","101",-0.122784158496706,1.500175514358,-3.04906399509708,2.83656050567682
"sst_brix","103",-0.121327685300126,1.46905640712022,-3.14815342837675,2.62535187372959
"sst_brix","11",0.173005855626074,1.50318463112352,-2.73691362678071,3.16720212843833
"sst_brix","110",-0.142390619556545,1.42873036844486,-3.12107417652305,2.67344666731651
"sst_brix","115",-0.149532801796705,1.48159074765178,-3.16540342123147,2.67232469889972
"sst_brix","118",-0.128562524271844,1.48912837601179,-3.1792118342791,2.83010281721121
"sst_brix","12",0.232937811331791,1.46285085900703,-2.69417898498466,3.22511664003356
"sst_brix","122",0.202652955249592,1.46566351347184,-2.6593229480011,3.04481564064845
"sst_brix","124",0.188018869096073,1.48167396429487,-3.08174968047746,3.14944098787622
"sst_brix","128",0.158843981870283,1.4718643399935,-2.67053191863815,3.0979667063316
"sst_brix","13",-0.039935737773313,1.34926297932624,-2.79822525909064,2.66964631493563
"sst_brix","130",0.176036711049353,1.43123433518056,-2.615574468104,3.04292052458707
"sst_brix","131",0.15221686609047,1.43227949500518,-2.73503161369015,3.18681027627647
"sst_brix","132",0.182441730745748,1.47214609633247,-2.66845773550851,3.03137460235909
"sst_brix","133",0.226961276259155,1.47126703602313,-2.83212850895009,3.16422486301053
"sst_brix","134",0.217849152099101,1.4788426304863,-2.60087416937496,3.24396610848073
"sst_brix","135",0.19792023024816,1.4611789134854,-2.66496109532596,3.14126891856042
"sst_brix","136",0.186587747151229,1.48427612778702,-2.83127224312227,3.045163513725
"sst_brix","138",0.15687683059392,1.49279452123526,-2.90604739917406,3.17446247354503
"sst_brix","140",0.166727942424962,1.46736777455482,-2.71869657411504,3.07216437720265
"sst_brix","148",-0.08032571408855,1.54349647624813,-3.24357225702032,2.92513700793697
"sst_brix","149",-0.122440879836676,1.45664737978446,-2.90666488344702,2.71316245158007
"sst_brix","15",0.2183464140468,1.47552983519571,-2.56562545866877,3.33290748113658
