"trait","individuo","blup","blup_sd","blup_025","blup_975"
"massa_polpa_g","10",3.3050644143263,9.48724408422784,-16.5160963201784,22.4346599013986
"massa_polpa_g","100",3.94791751894121,9.9442071208901,-14.3402524918702,26.080273497101
"massa_polpa_g","101",-1.15193666317963,10.056667270745,-21.2268726080051,18.2650500959507
"massa_polpa_g","103",-1.19434210983104,9.82182714075446,-22.1269978517537,16.655733911659
"massa_polpa_g","11",3.92634655265718,10.296574914776,-14.9789165462619,25.5582913014885
"massa_polpa_g","110",-1.33495380373751,9.65746232176613,-21.7834585055404,16.9798298081619
"massa_polpa_g","115",-1.31757183987901,10.0240225241444,-21.9375834970408,17.7870990985156
"massa_polpa_g","118",-1.23872369621612,10.052342653177,-21.9218140435927,19.1755901943119
"massa_polpa_g","12",4.30222339145847,10.1645434393701,-15.5794929593945,26.8516912607611
"massa_polpa_g","122",4.12481002501112,10.0114134767152,-15.0225500403899,24.9182623034199
"massa_polpa_g","124",3.97997924392441,10.1141695424835,-16.9598744773261,26.0262841304113
"massa_polpa_g","128",3.81884389300381,9.99112056996104,-14.9716883515825,25.2653350718245
"massa_polpa_g","13",11.9711082488584,10.8802559958996,-5.78187625591454,37.8603681874505
"massa_polpa_g","130",3.92583289921092,9.80801578470385,-13.9400335743726,24.7144094487029
"massa_polpa_g","131",3.75130533745403,9.71829585681897,-15.2639650036139,25.5451553894991
"massa_polpa_g","132",3.96584065922676,10.003117054031,-14.8428989374319,25.9554454371216
"massa_polpa_g","133",4.29345736406703,10.0479434540149,-15.4277807739432,26.114569672518
"massa_polpa_g","134",4.23216951030961,10.1492199580093,-13.8348999261755,26.4008026294115
"massa_polpa_g","135",4.12066566676892,10.0617763576544,-14.2615549549578,27.1291350063801
"massa_polpa_g","136",4.01638231809364,10.1096415306611,-15.5160715867326,23.5465862966928
"massa_polpa_g","138",3.80050888838844,10.1651405462337,-16.3953662984304,26.3739719639726
"massa_polpa_g","140",3.88813164272267,10.0450228798348,-14.9436928893129,25.841388339192
"massa_polpa_g","148",-0.83324631110722,10.3925810503617,-22.7374333859295,20.195428127989
"massa_polpa_g","149",-1.17423886254105,9.80091926815781,-20.0650035224328,18.040524107365
"massa_polpa_g","15",4.23050160276504,10.2135743572752,-13.7882009908317,24.9314655977487
"massa_polpa_g","150",-1.280194180664,9.93296927804333,-22.4450990348322,16.3879001370639
"massa_polpa_g","152",-3.20628273565744,8.66519586730156,-21.9875161258004,12.8312563808328
