"trait","individuo","blup","blup_sd","blup_025","blup_975"
"massa_fruto_g","10",5.49437854110635,19.0911145591626,-34.7180458460396,43.3138426466967
"massa_fruto_g","100",8.00345593364515,19.812415042859,-28.5456486815284,51.8503551010604
"massa_fruto_g","101",-2.31891668348948,20.2521374430797,-42.5020378313868,37.4035875628446
"massa_fruto_g","103",-2.34755512190659,19.739903479704,-43.3481325571319,33.4886283967043
"massa_fruto_g","11",7.94922642247502,20.547471059014,-30.6582845241241,50.1918514658421
"massa_fruto_g","110",-2.65565511671838,19.3665172565587,-42.8156279931569,34.2193790252283
"massa_fruto_g","115",-2.62389790752554,20.0569260866095,-43.6796098454687,35.660924878053
"massa_fruto_g","118",-2.43379177657116,20.1657638220486,-44.5222553551847,38.43017608502
"massa_fruto_g","12",8.76344670985811,20.1849940293783,-31.1487833476517,53.4169865501638
"massa_fruto_g","122",8.35340488777967,19.9975095162705,-29.9268904783752,47.9469722809809
"massa_fruto_g","124",8.12687625755759,20.2168115953105,-35.0067560684299,51.1530012037967
"massa_fruto_g","128",7.72452126912265,19.9771824372802,-30.5788633408827,49.7191774557151
"massa_fruto_g","13",20.7770099957343,20.4533614847196,-15.4401572003949,67.5172827010685
"massa_fruto_g","130",7.97172950133098,19.5684340782243,-28.9809710309051,48.7507129783974
"massa_fruto_g","131",7.61164753686863,19.3939178785794,-30.8172708975013,50.4394205393888
"massa_fruto_g","132",8.04609920624968,20.034383701874,-29.0569381991021,50.8882734999183
"massa_fruto_g","133",8.70205253819249,20.0690004849962,-31.2594056135377,50.440106766712
"massa_fruto_g","134",8.61221298430464,20.3033170422208,-28.4293685557696,52.6206377513956
"massa_fruto_g","135",8.3054408012522,20.0443334861475,-29.0306240514822,51.991327217676
"massa_fruto_g","136",8.16326624754762,20.2169634386804,-31.4781509526796,47.0299629970767
"massa_fruto_g","138",7.742679641239,20.3406842015798,-32.5901756083048,52.3313292462683
"massa_fruto_g","140",7.9323048727052,20.1304439053217,-29.5726466861575,50.7424173508735
"massa_fruto_g","148",-1.68813844978342,20.8355051584843,-45.757131543078,38.7308604894178
"massa_fruto_g","149",-2.31899714276167,19.64416071041,-39.6011107282469,36.4959895854778
"massa_fruto_g","15",8.56806136703593,20.3342976249877,-28.1777744366748,50.5895653201744
"massa_fruto_g","150",-2.53561108693188,19.9376830558982,-43.98405044544,33.2341708778155
"massa_fruto_g","152",-6.40101484900483,17.5582363032429,-44.9171108920198,25.7721549886114
"massa_fruto_g","154",-1.61201811196383,20.3143606963984,-40.0646618842654,39.3078801904849
"massa_fruto_g","157",-1.86424283649194,19.2509111536264,-41.814945554296,35.4854853312836
"massa_fruto_g","16",8.02398925672737,20.2791750396338,-30.9551043369397,48.8751730988078
"massa_fruto_g","161",-6.37138289679903,20.2356118440486,-50.404564596145,32.8502552880361
"massa_fruto_g","162",-6.80473538131953,20.3841384140416,-50.579097472601,31.855944435461
"massa_fruto_g","166",-6.88555859944767,21.1320569178511,-53.3324935403522,33.3771287238005
"massa_fruto_g","167",-6.61801661732502,20.4142920885773,-51.5278887613611,33.4738880650851
"massa_fruto_g","17",8.71089982955069,20.5870745235441,-30.3093238700183,52.5652315776478
"massa_fruto_g","170",-5.8078692047631,20.1738081697352,-47.7163231939284,32.655911531794
"massa_fruto_g","172",-6.13415578072982,21.6079129221522,-50.1470302184068,35.6602282091113
"massa_fruto_g","175",-6.83693218151292,20.4552956856084,-51.9713417544234,31.987572139783
"massa_fruto_g","177",-7.18102674534163,21.3019635285679,-53.0025788112596,31.368265190224
"massa_fruto_g","178",-6.53729558026361,20.2529687314611,-46.7334148512755,32.3259216138599
"massa_fruto_g","18",13.465035651177,18.9814231743932,-20.7715850966212,52.9155316240619
"massa_fruto_g","181",-1.99668286140469,20.2102401856191,-44.9492969838759,37.3877285382237
"massa_fruto_g","185",-2.58175710015205,20.0885427396305,-42.4736480071319,36.1908848134756
